time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,West Midlands,Telford and Wrekin,Primary,95.1743349776121,3.58538088904256,1.24028413334531,
202526,Local authority,England,Yorkshire and The Humber,Leeds,Primary,94.6410604079163,3.53841014057207,1.82052945151159,
202526,Local authority,England,North East,Newcastle upon Tyne,Primary,94.8239812307833,3.43064988603858,1.74536888317807,
202526,Local authority,England,South East,Buckinghamshire,Primary,95.2993348938916,3.70824108001216,0.992424026096285,
202526,Local authority,England,North West,Blackpool,Primary,94.4631692373232,3.08960688858197,2.44722387409486,
202526,Local authority,England,North West,Rochdale,Primary,94.7982099830439,3.33230752235084,1.86948249460521,
202526,Local authority,England,North East,Hartlepool,Primary,94.7289832077039,3.66089128028216,1.61012551201395,
202526,Local authority,England,West Midlands,Solihull,Primary,95.1004652397622,3.73498098477248,1.16455377546536,
202526,Local authority,England,South West,Dorset,Primary,94.9129086281525,3.79916198000526,1.28792939184226,
202526,Local authority,England,London,Lambeth,Primary,94.8014439523788,3.4307094310344,1.76784661658681,
202526,Local authority,England,East Midlands,North Northamptonshire,Primary,94.8122640907547,3.86993759666998,1.31779831257533,
202526,Local authority,England,East of England,Luton,Primary,95.4513750319085,3.35210092795329,1.1965240401382,
202526,Local authority,England,North East,North Tyneside,Primary,95.1325705750901,3.43504868427053,1.43238074063939,
202526,Local authority,England,North West,Wigan,Primary,94.870781110018,3.74321633806716,1.38600255191487,
202526,Local authority,England,South West,Swindon,Primary,95.6274403916862,3.40262586672798,0.969933741585857,
202526,Local authority,England,South West,Devon,Primary,95.2129322222155,3.80273232418259,0.984335453601928,
202526,Local authority,England,London,Southwark,Primary,95.1687217591336,3.5455834184383,1.28569482242808,
202526,Local authority,England,North West,St. Helens,Primary,95.2064881620059,3.32107838800879,1.47243344998532,
202526,Local authority,England,London,Redbridge,Primary,94.8292874561918,3.74059366589436,1.4301188779138,
202526,Local authority,England,South East,Southampton,Primary,94.585608888865,3.87041378549261,1.54397732564243,
202526,Local authority,England,London,Kingston upon Thames,Primary,95.9364405683083,2.97335300156138,1.09020643013035,
202526,Local authority,England,North West,Blackburn with Darwen,Primary,95.1697851421554,3.38799469998711,1.44222015785746,
202526,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Primary,95.5654069356881,3.4185517940753,1.01604127023658,
202526,Local authority,England,East of England,Essex,Primary,95.0315371954377,3.67677939433775,1.2916834102245,
202526,Local authority,England,South East,West Berkshire,Primary,95.5442788063545,3.65089089786211,0.804830295783346,
202526,Local authority,England,West Midlands,Wolverhampton,Primary,94.5940388776683,3.66445719004216,1.7415039322895,
202526,Local authority,England,East Midlands,Leicester,Primary,95.0659643941342,3.45518848808725,1.47884711777855,
202526,Local authority,England,London,Camden,Primary,94.9070464062574,3.99614602665628,1.09680756708637,
202526,Local authority,England,London,Brent,Primary,95.364907812451,3.41883166123988,1.2162605263091,
202526,Local authority,England,North East,Middlesbrough,Primary,94.722746844566,3.28312974701088,1.99412340842311,
202526,Local authority,England,London,Bexley,Primary,95.3766308986709,3.33089460634882,1.29247449498029,
202526,Local authority,England,Yorkshire and The Humber,East Riding of Yorkshire,Primary,95.3288788425133,3.37910709618499,1.29201406130168,
202526,Local authority,England,London,Harrow,Primary,95.7068829364736,3.46390027302718,0.829216790499192,
202526,Local authority,England,London,Islington,Primary,94.4723239209415,3.69131282526056,1.83636325379792,
202526,Local authority,England,North West,Manchester,Primary,94.6576905019771,3.55724593098048,1.78506356704242,
202526,Local authority,England,North West,Lancashire,Primary,94.9325935516887,3.77419953457176,1.29320691373955,
202526,Local authority,England,East Midlands,Derby,Primary,94.5634757090541,3.61364687882017,1.82287741212574,
202526,Local authority,England,North West,Westmorland and Furness,Primary,95.5685966286121,3.39364869644901,1.03775467493893,
202526,Local authority,England,Yorkshire and The Humber,North Yorkshire,Primary,95.132986298679,3.74114816088003,1.125865540441,
202526,Local authority,England,East of England,Central Bedfordshire,Primary,95.3905326864996,3.51540405836197,1.09406325513841,
202526,Local authority,England,East Midlands,Rutland,Primary,95.9120761859595,3.36595259973154,0.721971214309004,
202526,Local authority,England,North West,Liverpool,Primary,94.6670335860426,3.02494018180597,2.30802623215144,
202526,Local authority,England,North East,Northumberland,Primary,94.683473562315,3.71080473940643,1.60572169827858,
202526,Local authority,England,West Midlands,Worcestershire,Primary,95.1975725414398,3.66279664710273,1.13963081145745,
202526,Local authority,England,London,Croydon,Primary,94.7917794857133,3.72082541497788,1.48739509930879,
202526,Local authority,England,North West,Tameside,Primary,95.0768899805679,3.29718942022955,1.62592059920252,
202526,Local authority,England,South West,Cornwall,Primary,94.9816819467592,3.82690103577464,1.19141701746615,
202526,Local authority,England,North West,Halton,Primary,94.5222423883834,3.92616592698775,1.5515916846288,
202526,Local authority,England,West Midlands,Sandwell,Primary,94.7953924441988,3.50247783735662,1.70212971844462,
202526,Local authority,England,North West,Sefton,Primary,94.9524884202036,3.64295837865401,1.40455320114237,
202526,Local authority,England,London,Bromley,Primary,95.4532838565193,3.46390716258001,1.08280898090063,
202526,Local authority,England,West Midlands,Staffordshire,Primary,95.2840291176495,3.76558846843913,0.950382413911403,
202526,Local authority,England,London,Haringey,Primary,95.0593360846784,3.43170607709064,1.50895783823092,
202526,Local authority,England,London,Greenwich,Primary,95.184058578168,3.06779475783683,1.74814666399519,
202526,Local authority,England,West Midlands,Shropshire,Primary,95.3333430065439,3.76679823900869,0.899858754447384,
202526,Local authority,England,North East,Stockton-on-Tees,Primary,94.9739781763476,3.37740314166813,1.64861868198425,
202526,Local authority,England,East of England,Suffolk,Primary,95.2174824140425,3.60898736560264,1.17353022035489,
202526,Local authority,England,London,City of London,Primary,c,c,c,
202526,Local authority,England,North East,Redcar and Cleveland,Primary,94.6759732513433,3.31212125422538,2.01190549443133,
202526,Local authority,England,West Midlands,Dudley,Primary,94.770619442006,3.66257013091103,1.56681042708294,
202526,Local authority,England,North West,Cheshire West and Chester,Primary,95.1558923157466,3.67937359698043,1.16473408727294,
202526,Local authority,England,North West,Bury,Primary,94.8405910177013,3.89252450382796,1.26688447847077,
202526,Local authority,England,North West,Bolton,Primary,94.8221975815302,3.7129203610003,1.46488205746946,
202526,Local authority,England,North West,Oldham,Primary,94.8677456233709,3.35942664710018,1.7728277295289,
202526,Local authority,England,North West,Trafford,Primary,95.9993659563436,3.10509512325895,0.895538920397442,
202526,Local authority,England,South West,North Somerset,Primary,95.3341793438971,3.61461633214085,1.05120432396206,
202526,Local authority,England,East Midlands,Lincolnshire,Primary,95.3585671917916,3.53670262616591,1.10473018204243,
202526,Local authority,England,Yorkshire and The Humber,Calderdale,Primary,94.7654699730957,4.00861911544502,1.22591091145928,
202526,Local authority,England,South East,Oxfordshire,Primary,95.4555798789325,3.59787844779002,0.946541673277456,
202526,Local authority,England,West Midlands,Coventry,Primary,94.71056473574,3.81843036356332,1.47100490069674,
202526,Local authority,England,North West,Salford,Primary,94.4464304095975,3.58825951469666,1.96531007570582,
202526,Local authority,England,North West,Wirral,Primary,94.5743074126653,3.8735092561218,1.55218333121292,
202526,Local authority,England,Yorkshire and The Humber,York,Primary,95.0665073012231,3.69090687696069,1.24258582181619,
202526,Local authority,England,London,Wandsworth,Primary,95.2625187399883,3.43770684271611,1.29977441729561,
202526,Local authority,England,London,Hillingdon,Primary,94.5309350359557,3.91313281892136,1.55593214512293,
202526,Local authority,England,East of England,Thurrock,Primary,95.3144888957365,3.15304390007276,1.53246720419074,
202526,Local authority,England,South West,Somerset,Primary,95.0525572700116,3.74347495035427,1.20396777963412,
202526,Local authority,England,Yorkshire and The Humber,Rotherham,Primary,94.5844664710513,3.56902597867316,1.84650755027553,
202526,Local authority,England,East of England,Southend-on-Sea,Primary,94.9554169073542,3.7231741738371,1.32140891880867,
202526,Local authority,England,Yorkshire and The Humber,Barnsley,Primary,94.6668551953871,3.52644011336676,1.8067046912461,
202526,Local authority,England,North East,Sunderland,Primary,94.8073555252479,3.58518432570255,1.60746014904959,
202526,Local authority,England,London,Barking and Dagenham,Primary,95.1069600664063,3.49170124574974,1.40133868784398,
202526,Local authority,England,London,Tower Hamlets,Primary,94.3540883052121,4.27087406943921,1.3750376253487,
202526,Local authority,England,South East,Brighton and Hove,Primary,94.8944951195473,4.00666410107622,1.09884077937651,
202526,Local authority,England,North West,Stockport,Primary,95.2699823057572,3.56372331975172,1.1662943744911,
202526,Local authority,England,West Midlands,Stoke-on-Trent,Primary,94.9301189162848,3.52859427911373,1.54128680460144,
202526,Local authority,England,East of England,Peterborough,Primary,95.2450958576253,3.60960702576807,1.14529711660659,
202526,Local authority,England,North West,Warrington,Primary,95.6416643913333,3.23124509153826,1.12709051712846,
202526,Local authority,England,South West,Plymouth,Primary,95.120511113255,3.6629642692022,1.21652461754282,
202526,Local authority,England,North East,Darlington,Primary,94.4023045831131,4.14045848499962,1.45723693188726,
202526,Local authority,England,Yorkshire and The Humber,Wakefield,Primary,94.7578104738958,3.83718982244539,1.40499970365884,
202526,Local authority,England,East Midlands,West Northamptonshire,Primary,95.4348684531618,3.43836473429594,1.12676681254224,
202526,Local authority,England,Yorkshire and The Humber,North East Lincolnshire,Primary,94.5770551509726,3.42597090048725,1.9969739485402,
202526,Local authority,England,North East,South Tyneside,Primary,94.7194187647349,4.07017070633116,1.2104105289339,
202526,Local authority,England,London,Havering,Primary,95.3849319558294,3.62736585642339,0.987702187747203,
202526,Local authority,England,East Midlands,Nottingham,Primary,94.5390953675154,3.13065860683619,2.3302460256484,
202526,Local authority,England,Yorkshire and The Humber,Kirklees,Primary,94.9584033123346,3.77143681755323,1.27015987011213,
202526,Local authority,England,East Midlands,Derbyshire,Primary,95.1454902276988,3.77307008929986,1.08143968300135,
202526,Local authority,England,Yorkshire and The Humber,Doncaster,Primary,94.8960322791149,3.35814503451249,1.74582268637261,
202526,Local authority,England,East of England,Bedford,Primary,95.6178126057607,3.43835297869377,0.943834415545538,
202526,Local authority,England,London,Newham,Primary,94.1547474425431,3.20967023785311,2.63558231960378,
202526,Local authority,England,North East,Gateshead,Primary,95.1528892574916,3.52773064829847,1.31938009420989,
202526,Local authority,England,London,Richmond upon Thames,Primary,96.2008084195182,2.8427737428172,0.956417837664589,
202526,Local authority,England,South West,"Bristol, City of",Primary,94.7090130355073,3.74378102971527,1.5472059347774,
202526,Local authority,England,South West,Torbay,Primary,94.7522519957636,4.05222580314539,1.19552220109098,
202526,Local authority,England,South East,Hampshire,Primary,95.765149244581,3.38781384822193,0.847036907197124,
202526,Local authority,England,West Midlands,Warwickshire,Primary,95.1384720527257,3.8296940551459,1.03183389212842,
202526,Local authority,England,South East,Windsor and Maidenhead,Primary,95.8033241283303,3.24305958604337,0.953616285626357,
202526,Local authority,England,South East,Isle of Wight,Primary,94.3829272660922,4.27128065703309,1.3457920768747,
202526,Local authority,England,London,Merton,Primary,95.7508310044668,3.23053642940121,1.01863256613199,
202526,Local authority,England,South West,Bath and North East Somerset,Primary,95.6329181771731,3.47341495610696,0.893666866719927,
202526,Local authority,England,North West,Cumberland,Primary,95.2923822762886,3.59338564815857,1.11423207555282,
202526,Local authority,England,South East,Reading,Primary,95.1339060442333,3.3791891792101,1.4869047765566,
