time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,London,Tower Hamlets,Primary,93.8390934698096,4.45461411462458,1.70629241556584,
202526,Local authority,England,West Midlands,Walsall,Primary,94.4929494485143,3.38452403881349,2.12252651267225,
202526,Local authority,England,London,Bexley,Primary,95.1307752140619,3.49499116233119,1.37423362360692,
202526,Local authority,England,West Midlands,Warwickshire,Primary,94.9126493082082,3.96842538271974,1.11892530907209,
202526,Local authority,England,South East,Bracknell Forest,Primary,95.6777211432518,3.4180776517888,0.904201204959436,
202526,Local authority,England,South West,Cornwall,Primary,94.5792197677526,4.1479283221075,1.2728519101399,
202526,Local authority,England,South East,Hampshire,Primary,95.5025484902938,3.59829640330339,0.899155106402768,
202526,Local authority,England,South East,Slough,Primary,94.3279481662473,4.28044469837256,1.39160713538016,
202526,Local authority,England,North East,Darlington,Primary,94.2342017126928,4.33692665730188,1.42887163000535,
202526,Local authority,England,North West,Stockport,Primary,95.1012740314067,3.66561098373381,1.23311498485945,
202526,Local authority,England,North West,Sefton,Primary,94.8011259222074,3.74437400918087,1.45450006861175,
202526,Local authority,England,London,Barnet,Primary,95.3066828671056,3.61472294618377,1.07859418671059,
202526,Local authority,England,North West,Wirral,Primary,94.5692324835432,3.9210358370591,1.50973167939773,
202526,Local authority,England,East of England,Southend-on-Sea,Primary,94.754392831315,3.87127868467959,1.37432848400542,
202526,Local authority,England,South East,Buckinghamshire,Primary,95.0012276399728,3.91943590066592,1.07933645936133,
202526,Local authority,England,North East,Sunderland,Primary,94.7438577126937,3.70110830015057,1.55503398715575,
202526,Local authority,England,London,Sutton,Primary,95.1877609132608,3.58473882904705,1.22750025769211,
202526,Local authority,England,West Midlands,Wolverhampton,Primary,94.4450883375595,3.65113871026575,1.90377295217476,
202526,Local authority,England,London,Redbridge,Primary,94.5169603442762,3.81550635183441,1.66753330388942,
202526,Local authority,England,London,Greenwich,Primary,94.9040562720717,3.23039802808589,1.86554569984242,
202526,Local authority,England,South East,West Berkshire,Primary,95.2899505488145,3.8301545778558,0.879894873329692,
202526,Local authority,England,Yorkshire and The Humber,Wakefield,Primary,94.7339504633318,3.85910452387121,1.40694501279701,
202526,Local authority,England,South West,Gloucestershire,Primary,95.0976602431593,3.92763988576181,0.974699871078876,
202526,Local authority,England,South West,Swindon,Primary,95.2915336098033,3.58722166179906,1.12124472839766,
202526,Local authority,England,West Midlands,Stoke-on-Trent,Primary,94.7840538330117,3.49230280163597,1.72364336535231,
202526,Local authority,England,East of England,Central Bedfordshire,Primary,95.2025443253531,3.66800227052656,1.12945340412034,
202526,Local authority,England,Yorkshire and The Humber,Leeds,Primary,94.5590032762397,3.54306200064761,1.89793472311271,
202526,Local authority,England,North East,Hartlepool,Primary,94.7643582869004,3.67449919969655,1.56114251340305,
202526,Local authority,England,West Midlands,Sandwell,Primary,94.5632914953957,3.53823848732488,1.89847001727936,
202526,Local authority,England,North West,Wigan,Primary,94.8165157559486,3.79547702642477,1.38800721762666,
202526,Local authority,England,South East,Southampton,Primary,94.2983357264842,4.01895728772995,1.68270698578587,
202526,Local authority,England,London,Croydon,Primary,94.5142326150372,3.86842476710266,1.61734261786017,
202526,Local authority,England,North West,Westmorland and Furness,Primary,95.3964333756222,3.54105191890386,1.06251470547392,
202526,Local authority,England,North West,Tameside,Primary,94.9365835245133,3.32874834944154,1.73466812604512,
202526,Local authority,England,North West,Rochdale,Primary,94.5712344482686,3.42251111692045,2.00625443481098,
202526,Local authority,England,North West,Warrington,Primary,95.5824451492044,3.26451782493666,1.15303702585896,
202526,Local authority,England,North East,Redcar and Cleveland,Primary,94.4750783113386,3.54927590385428,1.97564578480708,
202526,Local authority,England,East Midlands,Derbyshire,Primary,95.014555816075,3.89361648486046,1.09182769906455,
202526,Local authority,England,South West,Wiltshire,Primary,95.3455409884803,3.69881773900347,0.955641272516228,
202526,Local authority,England,West Midlands,"Herefordshire, County of",Primary,95.4742303739779,3.77267548366918,0.753094142352889,
202526,Local authority,England,West Midlands,Shropshire,Primary,95.0946278142036,3.97628999131435,0.929082194482051,
202526,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Primary,95.3205839684599,3.5979751938107,1.08144083772942,
202526,Local authority,England,South East,Milton Keynes,Primary,95.3850355828506,3.5229747855302,1.09198963161919,
202526,Local authority,England,East of England,Essex,Primary,94.6924418757206,3.94266931425529,1.36488881002409,
202526,Local authority,England,North East,Stockton-on-Tees,Primary,94.8848983041747,3.48747486399277,1.62762683183253,
202526,Local authority,England,London,Kingston upon Thames,Primary,95.4652798319378,3.22101018393872,1.31370998412344,
202526,Local authority,England,London,Lewisham,Primary,94.8155093099671,3.5640569550931,1.62043373493976,
202526,Local authority,England,East Midlands,North Northamptonshire,Primary,94.6559615971695,4.00243931554352,1.34159908728699,
202526,Local authority,England,South East,Portsmouth,Primary,94.9906123861146,3.5880059970015,1.42138161688387,
202526,Local authority,England,London,Richmond upon Thames,Primary,95.7996538764159,2.98938080883026,1.2109653147538,
202526,Local authority,England,North West,Cheshire East,Primary,95.3041380269341,3.80178569014433,0.89407628292161,
202526,Local authority,England,Yorkshire and The Humber,Bradford,Primary,94.0854770444748,3.88220289542359,2.0323200601016,
202526,Local authority,England,London,Newham,Primary,93.787824477448,3.35268504375841,2.85949047879356,
202526,Local authority,England,East Midlands,West Northamptonshire,Primary,95.1613275606007,3.66179392956359,1.17687850983573,
202526,Local authority,England,North East,North Tyneside,Primary,95.030508808438,3.52525359701364,1.44423759454837,
202526,Local authority,England,East of England,Peterborough,Primary,94.9623442684667,3.81911941095615,1.21853632057714,
202526,Local authority,England,London,Havering,Primary,95.0010352506486,3.92824475363801,1.07071999571339,
202526,Local authority,England,North West,Cheshire West and Chester,Primary,95.0788594807599,3.74981953137606,1.17132098786402,
202526,Local authority,England,London,Brent,Primary,94.9593868395322,3.58978049959055,1.45083266087727,
202526,Local authority,England,London,Hounslow,Primary,94.5461626081653,3.70406556535602,1.74977182647872,
202526,Local authority,England,London,Southwark,Primary,94.8475924870803,3.74678381863436,1.40562369428534,
202526,Local authority,England,London,Hackney,Primary,94.5457626718207,3.91674458628996,1.53749274188932,
202526,Local authority,England,West Midlands,Coventry,Primary,94.369292942455,3.980541145108,1.65016591243696,
202526,Local authority,England,North West,Knowsley,Primary,93.4062582281649,3.62704025902589,2.96670151280922,
202526,Local authority,England,Yorkshire and The Humber,North East Lincolnshire,Primary,94.6307473350954,3.40521072351796,1.96404194138662,
202526,Local authority,England,South West,Devon,Primary,94.9034789773151,4.06477334604507,1.03174767663984,
202526,Local authority,England,Yorkshire and The Humber,"Kingston upon Hull, City of",Primary,94.5725683048775,3.57196395791633,1.85546773720618,
202526,Local authority,England,Yorkshire and The Humber,Barnsley,Primary,94.6774092664982,3.53657925471659,1.78601147878517,
202526,Local authority,England,South West,Somerset,Primary,94.715683843028,4.02718583665605,1.25713032031593,
202526,Local authority,England,East of England,Norfolk,Primary,94.7414552648398,3.94537680956228,1.31316792559794,
202526,Local authority,England,Yorkshire and The Humber,Sheffield,Primary,94.3610599324858,3.67258690502523,1.96635316248898,
202526,Local authority,England,North West,Cumberland,Primary,95.1397237000573,3.73882271713648,1.12145358280619,
202526,Local authority,England,London,Wandsworth,Primary,94.8551275845377,3.64202306877009,1.50284934669219,
202526,Local authority,England,Yorkshire and The Humber,Rotherham,Primary,94.4679583745659,3.66047285585523,1.87156876957889,
202526,Local authority,England,East of England,Hertfordshire,Primary,95.1466271245748,3.83443130353548,1.01894157188974,
